2,1,248,15.50000,0.00000000000000000000,0.00000000000000000000,11,11,252,4
89,78,188,11.75000,0.00000000000000000000,0.00000000000000000000,101,11,34,222
10,9,136,8.50000,0.00000000000000000454,0.00000000000000008164,11,11,196,60
4,3,80,5.00000,0.00000044993565889855,0.00000809884186017388,11,11,168,88
